image_name, x, y, w, h
img_396.jpg, 250, 83, 166, 181
img_200.jpg, 128, 51, 102, 97
img_698.jpg, 87, 46, 77, 78
img_2347.jpg, 224, 68, 114, 114
img_911.jpg, 197, 65, 137, 147
img_722.jpg, 200, 82, 120, 136
img_621.jpg, 118, 63, 105, 116
img_3790.jpg, 139, 86, 160, 183
img_633.jpg, 140, 35, 76, 80
img_454.jpg, 181, 79, 125, 126
img_18315.jpg, 57, 104, 192, 205
img_491.jpg, 54, 108, 192, 206
img_16456.jpg, 103, 68, 120, 128
img_1593.jpg, 110, 97, 102, 116
img_336.jpg, 72, 110, 183, 182
img_19281.jpg, 100, 120, 107, 121
img_147.jpg, 112, 54, 98, 110
img_513.jpg, 95, 105, 209, 239
img_247.jpg, 88, 63, 105, 113
img_1530.jpg, 102, 91, 142, 165
img_924.jpg, 79, 89, 156, 172
img_354.jpg, 86, 289, 62, 70
img_18193.jpg, 97, 59, 90, 102
img_492.jpg, 99, 154, 96, 91
img_494.jpg, 65, 72, 171, 182
img_2470.jpg, 67, 53, 109, 113
img_923.jpg, 48, 93, 216, 239
img_155.jpg, 158, 50, 93, 97
img_19421.jpg, 95, 94, 190, 203
img_18993.jpg, 42, 120, 215, 226
img_416.jpg, 58, 98, 131, 128
img_1370.jpg, 99, 65, 97, 102
img_404.jpg, 28, 100, 213, 239
img_15057.jpg, 205, 45, 72, 69
img_911.jpg, 73, 92, 172, 183
img_16697.jpg, 88, 97, 113, 126
img_16708.jpg, 113, 268, 93, 93
img_527.jpg, 89, 90, 70, 72
img_209.jpg, 79, 82, 135, 159
img_18205.jpg, 81, 91, 98, 102
img_114.jpg, 55, 108, 175, 214
img_1028.jpg, 110, 168, 62, 67
img_837.jpg, 21, 108, 209, 196
img_2821.jpg, 78, 86, 201, 222
img_85.jpg, 97, 43, 76, 87
img_570.jpg, 58, 109, 162, 187
img_1773.jpg, 103, 53, 105, 105
img_946.jpg, 64, 82, 129, 128
img_930.jpg, 42, 142, 205, 216
img_698.jpg, 177, 35, 70, 72
img_721.jpg, 234, 140, 58, 57
img_649.jpg, 197, 69, 148, 171
img_4.jpg, 76, 214, 188, 195
img_1024.jpg, 73, 98, 197, 190
img_18470.jpg, 15, 116, 266, 257
img_29.jpg, 97, 52, 71, 75
img_1686.jpg, 66, 112, 170, 199
img_294.jpg, 257, 41, 59, 56
img_800.jpg, 191, 70, 142, 139
img_622.jpg, 38, 75, 191, 181
img_643.jpg, 255, 62, 95, 110
img_3458.jpg, 110, 96, 104, 113
img_635.jpg, 87, 103, 140, 164
img_1198.jpg, 57, 104, 212, 232
img_873.jpg, 75, 197, 154, 165
img_407.jpg, 170, 64, 130, 126
img_275.jpg, 26, 162, 256, 240
img_997.jpg, 103, 75, 109, 114
img_958.jpg, 49, 57, 125, 124
img_579.jpg, 43, 94, 248, 261
img_1115.jpg, 122, 210, 81, 85
img_365.jpg, 238, 61, 86, 80
img_1414.jpg, 61, 84, 173, 190
img_489.jpg, 31, 47, 68, 84
img_1000.jpg, 167, 64, 77, 78
img_19147.jpg, 164, 53, 87, 96
img_205.jpg, 146, 137, 135, 166
img_458.jpg, 70, 111, 186, 200
img_1449.jpg, 61, 114, 153, 173
img_18688.jpg, 171, 86, 98, 88
img_767.jpg, 84, 59, 101, 97
img_187.jpg, 178, 51, 106, 110
img_576.jpg, 34, 119, 192, 188
img_15.jpg, 195, 52, 67, 72
img_17759.jpg, 150, 66, 84, 66
img_1114.jpg, 145, 50, 96, 104
img_445.jpg, 83, 69, 93, 111
img_593.jpg, 209, 83, 85, 102
img_750.jpg, 108, 77, 170, 186
img_351.jpg, 116, 90, 106, 100
img_17276.jpg, 87, 60, 106, 119
img_3231.jpg, 119, 75, 140, 156
img_15882.jpg, 68, 81, 182, 188
img_115.jpg, 105, 51, 62, 81
img_1148.jpg, 114, 93, 137, 151
img_843.jpg, 110, 56, 93, 101
img_690.jpg, 220, 72, 134, 137
img_439.jpg, 108, 83, 78, 94
img_35.jpg, 121, 73, 119, 123
img_2898.jpg, 53, 108, 200, 210
img_3817.jpg, 119, 56, 90, 105
img_750.jpg, 54, 95, 201, 241
img_353.jpg, 79, 112, 133, 151
img_43.jpg, 83, 90, 147, 169
img_2137.jpg, 99, 71, 101, 115
img_308.jpg, 122, 158, 73, 71
img_732.jpg, 99, 48, 90, 88
img_842.jpg, 75, 91, 175, 183
img_630.jpg, 125, 115, 126, 134
img_634.jpg, 224, 122, 86, 85
img_2285.jpg, 84, 101, 128, 162
img_2162.jpg, 186, 76, 72, 80
img_18134.jpg, 134, 50, 83, 93
img_135.jpg, 69, 116, 215, 245
img_425.jpg, 42, 107, 208, 226
img_137.jpg, 60, 113, 156, 181
img_176.jpg, 123, 48, 70, 79
img_505.jpg, 143, 38, 79, 87
img_419.jpg, 118, 65, 120, 128
img_3449.jpg, 36, 111, 233, 222
img_18409.jpg, 136, 58, 82, 83
img_20090.jpg, 285, 86, 77, 89
img_205.jpg, 240, 75, 95, 103
img_938.jpg, 45, 110, 209, 220
img_1712.jpg, 59, 78, 132, 146
img_801.jpg, 234, 44, 107, 121
img_579.jpg, 62, 91, 162, 176
img_672.jpg, 198, 75, 84, 98
img_1590.jpg, 173, 127, 119, 137
img_529.jpg, 29, 42, 252, 295
img_3591.jpg, 81, 143, 152, 153
img_5.jpg, 57, 221, 121, 118
img_398.jpg, 41, 89, 175, 193
img_592.jpg, 63, 79, 162, 171
img_548.jpg, 80, 59, 81, 93
img_133.jpg, 139, 114, 103, 118
img_170.jpg, 154, 86, 182, 197
img_19679.jpg, 124, 134, 102, 111
img_246.jpg, 92, 58, 79, 87
img_358.jpg, 105, 56, 83, 93
img_599.jpg, 71, 130, 199, 213
img_1555.jpg, 131, 60, 87, 102
img_491.jpg, 64, 102, 137, 143
img_371.jpg, 72, 56, 208, 236
img_682.jpg, 88, 77, 107, 121
img_619.jpg, 184, 64, 89, 86
img_587.jpg, 142, 71, 103, 107
img_1212.jpg, 210, 68, 67, 69
img_668.jpg, 139, 56, 81, 94
img_201.jpg, 152, 59, 111, 114
img_3488.jpg, 163, 103, 96, 111
img_887.jpg, 57, 103, 208, 244
img_432.jpg, 136, 79, 81, 95
img_166.jpg, 68, 69, 81, 87
img_16333.jpg, 119, 286, 84, 87
img_793.jpg, 64, 84, 148, 169
img_720.jpg, 214, 79, 84, 93
img_337.jpg, 90, 72, 160, 146
img_478.jpg, 31, 101, 240, 269
img_1054.jpg, 113, 185, 73, 81
img_537.jpg, 92, 103, 100, 121
img_740.jpg, 104, 117, 112, 119
img_1667.jpg, 87, 72, 85, 93
img_404.jpg, 146, 76, 98, 104
img_230.jpg, 49, 137, 203, 207
img_627.jpg, -19, 99, 398, 413
img_176.jpg, 101, 55, 92, 108
img_1684.jpg, 114, 36, 64, 68
img_19673.jpg, 99, 70, 136, 142
img_48.jpg, 178, 62, 132, 131
img_470.jpg, 39, 93, 187, 201
img_996.jpg, 106, 72, 98, 118
img_343.jpg, 179, 92, 88, 97
img_509.jpg, 44, 113, 174, 210
img_1466.jpg, 83, 68, 89, 92
img_307.jpg, 99, 83, 86, 92
img_890.jpg, 98, 51, 70, 75
img_392.jpg, 185, 53, 81, 86
img_475.jpg, 98, 52, 89, 87
img_538.jpg, 108, 67, 125, 138
img_364.jpg, 59, 104, 174, 202
img_17353.jpg, 221, 50, 68, 80
img_539.jpg, 170, 55, 112, 128
img_1449.jpg, 66, 197, 148, 157
img_363.jpg, 92, 114, 199, 198
img_90.jpg, 80, 140, 175, 183
img_16867.jpg, 190, 117, 91, 86
img_3371.jpg, 66, 126, 260, 282
img_404.jpg, 55, 170, 118, 128
img_3447.jpg, 132, 82, 94, 111
img_16167.jpg, 140, 103, 186, 200
img_840.jpg, 39, 57, 88, 95
img_1001.jpg, 64, 44, 58, 59
img_431.jpg, 64, 60, 131, 145
img_618.jpg, 135, 36, 73, 76
img_964.jpg, 71, 84, 149, 162
img_86.jpg, 98, 131, 213, 214
img_567.jpg, 124, 61, 80, 88
img_719.jpg, 87, 76, 142, 151
img_251.jpg, 129, 115, 123, 130
img_1123.jpg, 183, 47, 69, 72
img_337.jpg, 107, 99, 210, 243
img_589.jpg, 159, 53, 105, 122
img_270.jpg, 111, 52, 91, 98
img_313.jpg, 125, 44, 68, 71
img_327.jpg, 64, 115, 178, 194
img_261.jpg, 65, 131, 226, 264
img_642.jpg, 90, 219, 86, 85
img_918.jpg, 305, 37, 69, 74
img_534.jpg, 155, 111, 152, 158
img_543.jpg, 71, 50, 114, 121
img_484.jpg, 66, 88, 167, 170
img_2288.jpg, 205, 121, 83, 98
img_677.jpg, 127, 48, 64, 71
img_747.jpg, 71, 92, 149, 143
img_1248.jpg, 69, 116, 164, 174
img_15259.jpg, 57, 68, 119, 124
img_781.jpg, 69, 96, 164, 176
img_803.jpg, 133, 172, 82, 87
img_19571.jpg, 94, 71, 119, 127
img_16140.jpg, 122, 51, 73, 83
img_769.jpg, 25, 100, 186, 211
img_898.jpg, 87, 115, 149, 162
img_466.jpg, 60, 79, 122, 135
img_1046.jpg, 50, 99, 191, 224
img_212.jpg, 187, 60, 82, 92
img_353.jpg, 173, 45, 108, 115
img_130.jpg, 136, 173, 80, 93
img_570.jpg, 116, 39, 67, 80
img_16254.jpg, 146, 60, 110, 134
img_471.jpg, 122, 90, 162, 174
img_252.jpg, 178, 50, 83, 95
img_576.jpg, 180, 196, 92, 105
img_464.jpg, 103, 46, 69, 79
img_589.jpg, 90, 13, 241, 277
img_1192.jpg, 176, 43, 68, 74
img_302.jpg, 91, 100, 150, 142
img_19.jpg, 62, 104, 203, 194
img_18819.jpg, 78, 91, 149, 158
img_293.jpg, 88, 69, 149, 150
img_331.jpg, 67, 108, 241, 234
img_766.jpg, 144, 227, 108, 130
img_481.jpg, 97, 60, 144, 136
img_15827.jpg, 232, 94, 115, 96
img_15053.jpg, 124, 64, 119, 119
img_1576.jpg, 205, 138, 85, 84
img_268.jpg, 110, 58, 92, 105
img_152.jpg, 72, 93, 165, 200
img_578.jpg, 241, 53, 123, 118
img_589.jpg, 114, 211, 84, 96
img_548.jpg, 185, 85, 103, 107
img_17252.jpg, 78, 129, 128, 120
img_695.jpg, 90, 91, 129, 140
img_315.jpg, 85, 84, 95, 114
img_361.jpg, 66, 107, 187, 225
img_899.jpg, 170, 70, 75, 87
img_771.jpg, 275, 38, 76, 75
img_92.jpg, 44, 112, 201, 212
img_450.jpg, 218, 72, 120, 128
img_51.jpg, 88, 101, 144, 182
img_147.jpg, 106, 41, 70, 77
img_18122.jpg, 120, 73, 119, 127
img_950.jpg, 113, 59, 76, 78
img_1400.jpg, 109, 67, 85, 97
img_468.jpg, 92, 90, 136, 145
img_19732.jpg, 101, 105, 240, 210
img_398.jpg, 89, 123, 166, 177
img_2119.jpg, 160, 74, 147, 166
img_933.jpg, 35, 101, 222, 215
img_674.jpg, 95, 106, 194, 194
img_418.jpg, 67, 96, 179, 195
img_1044.jpg, 141, 57, 132, 130
img_471.jpg, 37, 106, 209, 216
img_645.jpg, 71, 63, 92, 103
img_116.jpg, 76, 165, 70, 72
img_15903.jpg, 188, 63, 96, 121
img_19914.jpg, 8, 93, 144, 133
img_719.jpg, 96, 105, 244, 219
img_19239.jpg, 49, 118, 199, 209
img_385.jpg, 158, 42, 70, 76
img_525.jpg, 164, 47, 78, 87
img_782.jpg, 160, 64, 105, 105
img_383.jpg, 70, 132, 170, 187
img_249.jpg, 4, 74, 156, 155
img_18860.jpg, 104, 82, 155, 148
img_70.jpg, 83, 40, 68, 80
img_194.jpg, 120, 46, 64, 72
img_530.jpg, 85, 124, 144, 153
img_251.jpg, 82, 83, 138, 166
img_13.jpg, 171, 60, 105, 109
img_17938.jpg, 144, 53, 108, 109
img_728.jpg, 48, 92, 115, 131
img_348.jpg, 157, 150, 112, 136
img_764.jpg, 175, 58, 97, 104
img_163.jpg, 72, 98, 61, 66
img_531.jpg, 57, 85, 176, 192
img_743.jpg, 144, 69, 127, 142
img_535.jpg, 91, 87, 86, 94
img_523.jpg, 78, 90, 148, 166
img_19075.jpg, 63, 106, 204, 240
img_465.jpg, 52, 90, 180, 192
img_588.jpg, 75, 98, 185, 196
img_407.jpg, 55, 109, 181, 229
img_435.jpg, 166, 31, 65, 67
img_398.jpg, 215, 94, 119, 133
img_493.jpg, 134, 68, 121, 132
img_15460.jpg, 108, 87, 85, 79
img_470.jpg, 137, 55, 84, 91
img_3550.jpg, 181, 43, 63, 73
img_123.jpg, 101, 90, 131, 154
img_1498.jpg, 89, 93, 166, 172
img_504.jpg, 100, 72, 118, 124
img_427.jpg, 76, 87, 127, 136
img_19708.jpg, 98, 76, 142, 155
img_861.jpg, 85, 111, 166, 195
img_685.jpg, 93, 75, 83, 82
img_745.jpg, 46, 65, 154, 143
img_17756.jpg, 101, 137, 130, 134
